"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",0.617765068068247,0.0347787222374628,1.9892159501602e-05,0.36676638130346
"2",0.243434802481286,0.0352487134163781,0.00017545564837923,0.994308905621791
"3",0.996995020942661,0.962418293194821,0.0163322904546494,0.961045830162213
"4",0.298539006907757,0.116600168408559,0.00184577399490643,0.886081865765485
"5",0.0260779405213961,0.00772498628126266,0.00853865095658134,0.226172720886722
"6",0.800925308766634,0.137187840639151,3.64075053315006e-06,0.553654458551473
"7",0.124061477840404,0.00148591537303756,0.0038598733698448,0.0849977943629973
"8",0.561738084823745,0.583399563489487,0.0208464393344847,0.131041562316977
"9",0.875306481439308,0.533282494640869,0.000113904609650939,0.387155590428219
"10",0.421920503825815,0.432864856711574,1.66564395489577e-36,0.649018775701336
"11",0.0392295624282139,0.956293775269621,6.05474268957204e-09,0.0662822032665109
"12",0.988385387605507,0.918156561958444,0.00472357689497565,0.989941884028097
"13",0.269581534821011,0.197328964349229,1.92836718163370e-11,0.00224247704303233
"14",0.3964414321711,0.0164084788903036,7.57688771535876e-06,0.75795940006837
"15",0.583544100260393,0.0113697753418773,0.0119791047862642,0.176012876866034
"16",0.611985183427346,0.936230358446263,0.30157125236819,0.507432667633332
"17",0.696084010941152,0.388689191464093,0.00278909630382655,0.0689713171764712
"18",0.559748672512994,0.656525229360468,0.0203963921422364,0.472604618856093
"19",0.144532580214228,0.00774218491241559,0.407554164767976,8.48381117801729e-11
"20",0.419796355555455,0.332121739543242,0.000755879217744603,0.0825915291105646
"21",0.962397510047013,0.912322920489822,0.0156684494462117,0.929211248093489
"22",0.0141848275442189,0.0115615481389675,0.565478971507497,0.914031064914852
"23",0.291242560870697,0.414239620823691,0.0926361662936806,0.0114128666149109
"24",0.337626515864591,0.161539351978932,0.000106572180243076,0.294319377907224
"25",0.0165806869429849,0.457631285143894,0.000937261581882328,0.033312929560329
"26",0.54014388971506,0.758120800817029,4.0252096955083e-05,0.617723784579368
"27",0.26836891172626,0.195483742261988,0.00317945540120715,0.729268669034905
"28",0.0211184514956485,0.0156475103367476,0.103455793636861,0.281946072213282
"29",0.0339566284753462,0.646971562445026,0.234239678907414,0.100819822334018
"30",0.418714665944365,0.23916125609364,0.0511980780924012,0.346523673688582
"31",0.378455664155361,0.917258577903285,0.141556861580803,0.23022080726909
"32",0.119400458385387,0.014853686576624,0.138312158243063,0.619280668052668
"33",0.160573320322016,0.0252398826290454,0.0876618064510407,0.573179882230689
"34",0.0396584957839367,0.316523949847917,0.0376930475676009,0.00152006301063319
"35",0.953535921093342,0.65143080966041,0.0173076486223637,0.218481985937665
"36",0.329642544647045,0.0291247048713916,0.000147407006684149,0.137820263100328
"37",0.717140222902241,0.709042646609853,0.00471124270319185,0.305881400076506
"38",0.493933099340308,0.330543805716037,0.040563440767309,0.0358362380929009
"39",0.796794663099385,0.711320845072762,0.0640889488713915,0.253077099392652
"40",0.145152147591038,0.0246413186551522,1.719542267313e-08,0.142395736688414
"41",0.662500334274821,0.0146744285031275,0.00012863666140977,0.757348639148875
"42",0.227177834655149,0.126183096324144,0.0422700002702043,0.290209996431829
"43",0.665794201100049,0.310765523672025,0.00173271586702353,0.253891494378899
"44",0.78413626758708,0.0222149906153722,9.19082647388239e-08,0.793526410358382
"45",0.068204129295638,0.0182214707445623,0.143732552972033,0.00142352521286078
"46",0.239673111053683,0.782100083280823,0.000169803035650038,0.833622806040977
"47",0.620177838059114,0.186377606832481,0.000102028512569969,0.679598396839556
"48",0.0109929438259306,0.304378959877188,0.017623251352655,0.198808096906688
"49",0.85280532625646,0.509656984555912,1.39202558853184e-08,0.735575840258558
"50",0.405838659742154,0.0440236109403423,5.94166104770444e-05,0.189130366279578
"51",0.410348848459023,0.463552453410964,5.2731042885518e-11,0.196298751078187
"52",0.0896531778296068,0.167272732218509,4.66768913600862e-06,0.691551370581397
"53",0.504808874458632,0.822295570547249,0.00709691173627879,0.182950173846779
"54",0.944222027518185,0.00198650511911714,0.0020348026654547,0.791895190059779
"55",0.332293754578108,0.806846523737225,0.0011483835401644,0.406304346740643
"56",0.0778798433028651,0.692687602883329,0.00767241916009371,0.0766001574133537
"57",0.0452590903283213,0.292077411999016,0.00126382229031275,0.68707768961325
"58",0.402706954233588,0.123223814047032,0.981274906348117,0.0995925572034581
"59",0.163535889094315,0.00091567038042365,0.0240395960343577,0.4104454868949
"60",0.759258389413704,0.738088067668153,0.00771949991000457,0.352418566924503
"61",0.0419099177089903,0.752517836913522,0.000618446144531039,0.157902214769509
"62",0.799430578673532,0.00103448386074209,3.44073743464e-07,0.00138502414055198
"63",0.257104614407889,0.0606620429859527,1.51228706468522e-05,0.00286636168040456
"64",0.461590405658848,0.396771712458572,2.22947664505949e-05,0.791617978801506
"65",0.00545249027743275,0.611966482828972,0.0044258127505435,0.595014032936673
"66",0.0417004012099368,0.00207587979856196,0.245182709328499,5.17114973585832e-10
"67",0.763136326582448,0.182968324184433,0.00136322344318568,0.0404486393853585
"68",0.706409525797894,0.643195433205985,1.20918458392551e-05,0.973673844675107
"69",0.331597458340199,0.379949362069727,1.15944816098148e-06,0.540474316538738
"70",0.722331441373126,0.132509398563577,1.13957787148747e-06,0.0808922434363592
"71",0.934642417044569,0.145947449956048,6.53322838890168e-09,0.777718141021098
