"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",0.0811541079909262,0.0141739007458894,0.000158170303042438,0.7617202434697
"2",0.887914485375023,9.91651922488511e-05,0.000583400312246803,0.64412658044903
"3",0.512808716027884,0.789323382156697,0.026444639314052,0.12377298583581
"4",0.632799314717236,0.363814084455045,1.72948686563215e-05,0.40003085872549
"5",0.396205511103391,0.192842464866026,0.0325101816520796,0.898836612149475
"6",0.00876159039600576,0.50621230253655,0.468301073471183,0.438534618697673
"7",0.085450206301758,0.00159958813108092,0.047979818635017,0.563931903372822
"8",0.931034716309945,0.75426670525097,0.0223726588675127,0.251774489960511
"9",0.0234994818442331,0.736797725255224,2.95522558080269e-09,0.318958995089532
"10",0.426643309901161,0.542406438594126,8.68551006191335e-11,0.701937209177331
"11",0.711831122406753,0.055617542329486,1.3754779240939e-07,0.0109419422575986
"12",0.774766895198676,0.656971445433761,0.00210161026405032,0.865890406050816
"13",0.742521359800214,0.426068679098447,1.75682444152395e-09,0.889972663618752
"14",0.648876796169061,0.159214412753779,0.000896921084378266,0.0845486802730183
"15",0.0798589774652628,0.0169348137686211,0.00316282797288112,0.00305095049780989
"16",0.474256078690395,0.53819101897847,0.0108827781181419,0.979656685585356
"17",0.102635998416143,0.0310559250534045,0.000231547606776664,0.0410956943299808
"18",0.226814367677446,0.470699854174947,0.00259320505054455,0.417840475604043
"19",0.28483389103054,8.83338547655043e-08,0.314092921725589,1.44214875199082e-09
"20",0.812452132566668,0.872247534653594,0.00133882633530792,0.659990610790741
"21",0.348878868132472,0.23289353876745,0.028047043217477,0.237756285916626
"22",0.444463370468157,0.400638144490584,0.224319506057018,0.100643324760021
"23",0.00201503269860279,0.0308615070885326,0.00523463898385419,0.00807438038748646
"24",0.00744072968498172,0.886512119544181,0.000664544139169554,0.131393297525605
"25",0.0123500595680697,0.72499396445573,8.81413756251029e-05,0.487318036364332
"26",0.622043386600732,0.49059575644412,0.0207568102401669,0.767978081671918
"27",0.639801628776912,0.444727973318324,0.134151071610263,0.532768024933262
"28",0.369199303796809,0.994579315403696,5.76286290212208e-05,0.0624612667107714
"29",0.0556456103790098,0.011995289386478,9.40535432415837e-06,0.860987981297515
"30",0.542251409356009,0.135498343853141,0.0715033743571129,0.531563740545457
"31",0.047563620202898,0.240116440270338,0.0916803946965381,0.138678404994467
"32",0.0185505125900158,0.00623662461398935,0.00195170658321557,0.46608284898989
"33",0.0280130831651368,0.0448281060539622,0.00196285751835254,0.865246493826571
"34",0.220022373917875,0.943671376252312,0.0181135428987776,0.993947529670382
"35",0.742775506975978,0.0165814273143411,0.086726522150596,0.76093121049708
"36",0.132928354226802,0.0198390434362053,1.71289611226388e-06,0.342930300131667
"37",0.277343065288931,0.0175672392449676,0.0474183502688131,0.563265363982075
"38",0.0844647522747213,0.12986448934668,0.0050282469341346,0.13110517857408
"39",0.200474281701175,0.311491746319673,0.511948076554017,0.481704809075699
"40",0.869054840971456,0.107888699812219,0.0221391615406975,0.285392225061553
"41",0.602991747072169,0.0565914974943962,0.0285927766376554,0.124665497542185
"42",0.0380385430378767,0.0219167205186291,0.0495051515481719,0.736361853714618
"43",0.200318988609057,0.000587247672049805,0.275820976141336,0.000184147868000972
"44",0.0839027483741077,0.17833655694163,0.000286622185714026,0.064764815636438
"45",0.145314845129623,0.00116552648364349,0.0516545342704652,0.000262903110326421
"46",0.325408405111878,0.782786725523456,0.267883091669714,0.0636466339353394
"47",0.891777392851177,0.732137359594483,0.00371699601444175,0.112200507956669
"48",0.984704544666862,0.528835235602354,0.00170134599963807,0.728039108568465
"49",0.375138693789254,0.820531071250222,0.00107787516998133,0.52393045050107
"50",0.0107811893821776,0.941787235612635,0.435152866721098,0.106506965002421
"51",0.507870472891867,0.404583813203861,5.28884806131191e-05,0.982227703434238
"52",0.189859490549295,0.68016375230708,0.000124932031702206,0.772191620061952
"53",0.133367302363112,0.805012772590412,0.000825255347157421,0.123614848676495
"54",0.956591395748645,0.227554368954952,0.000511269053915816,0.976923796940941
"55",0.357504849457771,0.981572118765664,0.0128519802502854,0.928330760113688
"56",0.832551460412759,0.0864425675443388,0.00652702831382724,0.869482467976889
"57",0.438152939574506,0.984463986828579,0.225550730478866,0.350722534262094
"58",0.306388961579476,0.298666871564214,0.58313027749384,0.22776084444465
"59",0.0170460742262741,0.498045829511745,0.233084846007233,0.299882572372951
"60",0.000787505210694659,0.708063482834263,0.112925701793394,0.834891522338351
"61",0.726161604370296,0.000491862073456888,0.00168519112582276,0.00233012078428617
"62",0.933792673216216,0.311114230525458,0.000220497832185294,0.239273856135875
"63",0.0771664318916405,0.0149168816141921,0.187515367450221,0.00487360272621267
"64",0.968896152171199,0.297199803013661,0.00287876365923098,0.362204054019694
"65",0.423577388740822,0.989619311646754,0.00477675320732243,0.997794875749511
"66",0.996248808326599,1.08210900081713e-07,0.362799304953822,3.75085026730049e-09
"67",0.372976996371052,9.34503257486292e-07,0.00521635145783884,1.15992347974999e-05
"68",0.664843693608051,0.820161312979992,0.0212172288099724,0.918552785230157
"69",0.271845702902357,0.559219771422535,0.0257974624362922,0.100325993019684
"70",0.273584875653798,0.370492328634408,0.0116614295745157,0.271555517916101
"71",0.680734594118987,0.716502466623008,0.00432264957032382,0.147712256993266
