"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",-0.000362479743562166,0.0008044189796191,0.00107411761725204,-9.09392926392594e-05
"2",-0.000115295920862556,-0.00217085281808303,0.00106239961465874,6.98643961340626e-05
"3",0.000274364680720252,4.37540977109937e-05,-0.00164031272515785,-0.000211104433905107
"4",0.000692589307720203,0.00748095279750848,-0.00414996557524134,-0.000852817795062744
"5",0.000590986859751824,0.00136617281256334,0.000314752909460125,-0.00229039551068169
"6",-0.00324059086549238,0.00135787649853377,0.00716179015434893,-0.000803712157837339
"7",-0.000313676294290617,-0.00133543003345928,0.00016797758942859,0.000244768919668111
"8",-8.14755007490505e-06,7.20885820552632e-06,9.64852516042978e-05,-1.3031335991428e-05
"9",0.00116136968861617,0.000562013242571476,-0.00820695074202604,0.000150444812937214
"10",-0.000606627486244085,-0.000543953361854189,-0.00013296936052382,0.000623833724699543
"11",-0.000904535813420917,-0.00505499581815956,-0.00635288954931463,0.00751316761858655
"12",0.000418787592240048,-0.000374286576206509,-0.00056071673002227,-0.000357471381158347
"13",-0.000538450709994568,-0.000669998950112518,-0.000404421565433797,0.00121884360498405
"14",0.000625646145564161,-0.000594728380399502,-0.00039112877715126,-0.000352398344945476
"15",0.00337287029123897,0.0023773651596357,-0.00071769218382102,-0.00367943373464296
"16",3.57328042845034e-05,1.10994400141638e-05,-1.92430099647486e-05,-2.77439149458109e-05
"17",-6.33946432904541e-06,0.000196358470158283,-2.50166094177216e-05,-0.000192298835837439
"18",0.000240523679947884,-9.42594957145116e-05,-7.6873489546384e-05,4.59264266570876e-06
"19",3.6325854138995e-05,0.000110024896237384,-2.21346913057772e-05,-6.58431346131988e-05
"20",0.00334306702335881,0.00110341666914197,-0.00695005177213402,0.00260202556033001
"21",8.05980708738132e-05,2.07794225539625e-05,-6.81181078095988e-05,1.01061099109008e-05
"22",-0.000548510477447871,-0.000459917810987789,-1.00147837189914e-05,0.00118429506430194
"23",0.00101484445622371,0.000747494520543374,-0.00160257746229605,-0.00106920695932319
"24",0.00131053121171139,-0.000307990627967691,-0.00123529674447586,0.00048488987206533
"25",3.99579452054429e-05,0.000229503563724633,-0.000390578118750291,7.23730394406677e-05
"26",5.97830011692116e-06,-0.000173745511568828,1.02573421572822e-05,0.000178454874946325
"27",-9.06400641934569e-05,-4.70961578785566e-05,6.81685824508979e-05,6.87678882729023e-05
"28",0.00278060451128017,0.00244045251186838,-0.00181914373266848,-0.00264295530059375
"29",0.00344243624281821,-0.00156255952891203,-0.00553562600002017,0.00568067814513249
"30",1.20547446182004e-05,7.61235464182221e-05,-4.01959952852629e-05,2.57261518979656e-05
"31",0.000386647818457318,0.000527401597456197,-0.000188367661429005,-0.000770883626476573
"32",0.000577604536974851,-0.000385796782978166,-0.000768851384025683,-5.36750623667484e-05
"33",0.000730983618093427,-7.17721581029164e-06,-0.000749023624005585,-0.000423476478851981
"34",-2.18769225016399e-05,7.54824779377144e-05,-0.00108928377511537,0.000239162845755379
"35",4.62494444125919e-05,3.62912780194942e-05,-2.8475579685701e-05,-5.10165619101419e-05
"36",0.00100107841476249,0.00050368384166178,-0.00671962401920435,0.00263536595809631
"37",-0.000153768081322018,-0.000251970070312257,0.000138146012973315,0.000147967060020435
"38",0.0106496069212254,0.00205861818384832,-0.0075080732581483,-0.00123009134865965
"39",-0.000155219215275599,0.00091262690306776,0.000120704688585235,0.000577171151637455
"40",-2.88743619684658e-05,1.86940464911588e-05,0.000249314584204384,-3.24810023946253e-05
"41",-0.00016153606613619,0.00224800773179374,0.00158172637691972,-0.000819061789279876
"42",-0.000179660307026719,0.000673494479000532,-0.000546712515165376,-5.23779417451041e-06
"43",-0.00353137693041423,0.006893710649887,0.00926464191152206,-0.0184108626488391
"44",0.003274650731326,0.00578072708402859,0.00146104954813651,-0.00917337432831851
"45",0.0172656903813693,0.00176185754204792,-0.00163186899127052,-0.0046061577773154
"46",0.000225767416061649,0.0016709542383195,0.00363339340647845,-0.00171459182871386
"47",0.000912084279994079,0.000950419069580174,0.000575284693484702,-0.00204747834668911
"48",0.00479879696280569,-0.000984663317850221,-0.00145222088614574,0.000767409467419561
"49",-0.0013340336001107,-0.00415020543986233,0.0109849041354727,-0.00241164945681771
"50",-0.00803916433559924,-0.00957529519773285,0.00957931846094283,0.000612094567150765
"51",0.00425892640819792,-0.00165211816185946,-0.00200615481709921,-0.000899306627218001
"52",-0.00527578394506801,0.00104550763715533,0.0010298783581172,0.00465390774588031
"53",7.41485213359974e-05,-0.00012555619567101,-0.000177739326898831,-9.33249723300287e-06
"54",8.31105729376234e-05,0.000835837555192797,-0.000464074226749429,-0.000108585355722258
"55",4.97330348182558e-05,0.000104463620859668,-0.000392066442071173,-5.94307689373066e-05
"56",-0.000295267714270886,-0.000885690784389092,-0.000516877800927152,0.00125229429923938
"57",1.07099108787102e-05,-1.51625173425968e-05,-2.03201070362774e-05,5.12776540830382e-06
"58",3.04566499714653e-05,-6.18250190795369e-05,-8.39527856065372e-05,6.73717493370001e-05
"59",-8.44919968320399e-05,0.000662065641977048,4.62955710596867e-05,0.000217050983679336
"60",-0.0173634626267421,-0.00977668752198098,0.00331969229662492,0.0126434508773994
"61",-4.38449765241506e-05,0.00414221085774256,0.00125285760079142,-0.00329679425994274
"62",-0.00745428767998567,-0.00183629441149219,-0.000172160899356585,0.00915131270228704
"63",-0.00723474061149861,0.00362242011130259,0.00685583790257683,-0.00449582598703425
"64",-0.00300179127426488,0.0107585475127974,0.0040251081146921,-0.00452252906174749
"65",0,0,0,0
"66",0.0174419232319505,0.00761697505454945,-0.00207073579809811,-0.0073699785525556
"67",-0.00420663925156448,0.00784928695861119,0.00265139378546366,-0.00697290055760478
"68",-0.00177564678993105,0.000468563572296624,0.0047958884831647,-0.000448547469085677
"69",-0.00112131232518502,0.000907099227139598,0.00114414855353832,-0.00187553065310493
