"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",-0.00583203671490136,-0.13453002494062,-0.158074309343505,-0.00133553159256039
"2",0.000479538043571525,-0.122999175510023,-0.168272258692555,0.00180757295837516
"3",0.00255579906513784,-0.0043042335589154,-0.118733841109013,-0.0104771970355722
"4",0.036751539200688,0.122719430200089,-0.40726368251295,-0.129341667293809
"5",-0.0412441569362194,-0.057214859605613,-0.235335493018713,0.00493259815346365
"6",-0.128871698935382,-0.0497958327523879,-0.0725725889496883,-0.0524213238406416
"7",-0.0124591157591818,-0.150617970058162,-0.0857894318972859,0.00381232900203591
"8",-0.000428089811959738,-0.00479465498820594,-0.0804794576373104,-0.00772060322747591
"9",0.0490061275810939,0.00694816051835049,-0.302352550226468,-0.0282773755621137
"10",-0.010674340370374,-0.0190260109947726,-0.24324877340313,0.00668016749887948
"11",0.00282287704152879,-0.0360495623053196,-0.18569872480925,0.02793357690943
"12",0.0023426594066847,-0.0236764543403619,-0.217731659500253,-0.00382184768888665
"13",0.00919593144256855,-0.0251677340881539,-0.322745941184848,-0.0064367003129069
"14",0.0201777481408264,-0.0772859853810875,-0.148229921124861,-0.0767102387642649
"15",0.06746522441179,-0.105793633352716,-0.134667479864276,-0.125201290391256
"16",0.00605745426227573,-0.00220151331541562,-0.0282329510296385,0.000117003761992109
"17",0.165418840201087,0.0813500581298714,-0.314329895585334,-0.21004201556077
"18",0.185887129939525,0.328137835006999,-0.132676504297342,-0.513294662143274
"19",0.0608212767581663,0.158743565676724,-0.0394996621475066,-0.456340246713795
"20",0.0212812498420509,0.00699313100705389,-0.253591825933001,-0.0480098685996689
"21",0.00302171443925966,0.00699788278636845,-0.0122254547252866,-0.0108458719122793
"22",0.0735765885294452,-0.0365038601439096,-0.0899843230830975,-0.118676161354033
"23",0.102966469686388,0.0498097337182548,-0.204898009120331,-0.139050757297772
"24",0.348639123377771,0.00554986545588213,-0.284461660859815,-0.135961622844028
"25",0.037405868771075,-0.00642167589798837,-0.199432686080664,-0.0172132070696953
"26",-0.00293173275507563,-0.0138370834166622,-0.0166014013409111,-0.00461698080551725
"27",-0.00592909743447449,-0.0155689239600375,-0.0550525969570992,-0.00745658238793955
"28",0.0307552011070632,0.000183011071474917,-0.214514394466128,-0.0561614327258107
"29",0.147151392705,-0.109481077155758,-0.322622012775015,0.0103026655473749
"30",0.00418645988749478,-0.0825777067376182,-0.0476074964331458,-0.0130012023761694
"31",0.0521535936960397,0.0700403402031746,-0.0628954241651096,-0.159618349650672
"32",0.0730031342153688,-0.135827319444658,-0.194345133454329,-0.00971833882725616
"33",0.0846807161897247,-0.0915720083232328,-0.197654297985864,-0.00530943583079084
"34",-0.0218240387357162,-0.00160808427517366,-0.104543742447803,0.000153011859271111
"35",0.0118244698536907,-0.114280295886835,-0.0726848988618174,0.00196103880744993
"36",0.0388178161005958,-0.1133971729258,-0.309346537548745,0.0138609898628499
"37",-0.0266597173080526,-0.0730637944693205,-0.0804860148409443,0.0100683556827533
"38",0.341885922014856,0.143136402985687,-0.354966600701937,-0.295303490124387
"39",-0.013638447489693,-0.0385715791570713,-0.00750417742157395,-0.0320699924930696
"40",-0.000785343782188464,-0.0570915616978459,-0.0626092437249396,-0.0186581941365894
"41",-0.00260713188530763,-0.0603212899743216,-0.0779200584830354,-0.0238755182642304
"42",-0.045719426768064,-0.100830001404765,-0.0880378028713745,0.00390983012371358
"43",-0.170882930867161,0.174014172514358,-0.104817732719643,-0.475553957709004
"44",0.106675937655998,0.0666844560484109,-0.171993465010263,-0.223951010084038
"45",0.66355588786925,0.540335819421249,-0.172444577161825,-1.48412657786301
"46",-0.0435915369497566,-0.0129439956368011,-0.0916109774391272,-0.0533440106393083
"47",-0.010098702687703,0.00936935181914715,-0.252432212416697,-0.0776229134056915
"48",0.00452983023346674,-0.0259648229200006,-0.352561067760686,0.0297004505263502
"49",-0.0989830365162384,-0.0103821161493984,-0.324379581497083,-0.0417167419643186
"50",-0.345577469300337,-0.002627447753161,-0.0677453630574778,-0.139746513111107
"51",0.0558812789087379,-0.0486027315354082,-0.42851362226582,0.000772268333269311
"52",-0.0443930287283817,-0.0153772199034722,-0.238016258461242,-0.00600018547475047
"53",0.00403163701357628,0.00453485944109914,-0.0234826880725117,-0.0153582575160137
"54",0.000310231445225079,-0.0189786944336622,-0.107292843733491,-9.08670755749851e-05
"55",-0.0289395990940297,0.000507913833447308,-0.0643029702777468,0.00308091466690831
"56",0.00203963299837196,-0.0602956182316805,-0.106224546166652,0.00377427416001372
"57",-0.0100721153518235,0.000384392329353577,-0.0192499961237717,-0.0179086458606893
"58",-0.0079008548015057,0.00664459262137426,-0.00726828655291582,-0.0130276168792702
"59",-0.0116694962959973,0.00597380184175486,-0.0119328840881454,-0.00938938262281708
"60",-0.551109717986469,-0.0226414577996471,-0.0891520263652248,0.0129954424867093
"61",0.085151657360903,0.238880369589264,-0.244318618206929,-0.449763395095027
"62",-0.022773671422092,0.0873323870458338,-0.297887392004989,-0.174054253894033
"63",-0.502644771165991,0.177909890520893,-0.0965615956819303,-0.292785952935101
"64",-0.0116946142456358,0.15353200831133,-0.256657040169562,-0.195359949288976
