"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",0.822121033363753,0.559488266609706,0.625010679473622,0.75774322393089
"2",0.412431883033815,0.762474828231722,0.784640565267645,0.709619573731975
"3",0.892414190984854,0.984949674461991,0.656867017561535,0.689012326506822
"4",0.937278705078698,0.775520498390273,0.929784485113716,0.714391622349917
"5",0.820956521227899,0.860908408908931,0.869883114461549,0.81240075841227
"6",0.480259809494572,0.823173707851376,0.918357393543589,0.695523257340665
"7",0.788773303999949,0.604736072663769,0.771722850011321,0.68759740891288
"8",0.757744984776231,0.976756156354855,0.923803753970383,0.640533961754956
"9",0.0781830397840611,0.362382844556798,0.43037960701964,0.368170260585549
"10",0.803567999286897,0.753505686373793,0.972449098807451,0.689585399529608
"11",0.905412691257787,0.847839055048456,0.61096835369276,0.723540859376648
"12",0.853477913973518,0.762988719379196,0.94681423837329,0.582765085063128
"13",0.921275044521696,0.940921374159639,0.934542950408912,0.952975021033141
"14",0.562205755066949,0.612670631326732,0.874703472902718,0.289497180533458
"15",0.0309727823850668,0.902665608884097,0.629469373190678,0.0315872800174783
"16",0.985481866975098,0.951571988250249,0.95615719878614,0.567814692566134
"17",0.862011103540446,0.896340337262471,0.955914624633304,0.890271622155642
"18",0.951012390998032,0.943459143561058,0.943030914885549,0.999558676311984
"19",0.984574180934052,0.730035213494762,0.61887875511111,0.706846199957357
"20",0.492073423341399,0.528113666628755,0.0684570429788684,0.89816384486762
"21",0.939204422168278,0.966486222681964,0.896661034062039,0.984858351170378
"22",0.995596611651593,0.999042611947226,0.99496561679749,0.998192935987679
"23",0.485970214100224,0.789464460403631,0.534286962234804,0.568654344073185
"24",0.894579704987168,0.888626067942568,0.96683898870524,0.889289442334356
"25",0.496225927041593,0.605609964267546,0.649591984764327,0.839640415187003
"26",0.898448207921455,0.985845865065277,0.914344436274683,0.997319077737107
"27",0.502812221010407,0.939132912275715,0.500463242638628,0.71592791590963
"28",0.512733065085779,0.957131147996352,0.759451434843285,0.606728897043177
"29",0.222624007725934,0.0880656601758749,0.096372053010465,0.373405906700967
"30",0.837171284878722,0.715082447072615,0.904574103977723,0.763844900164003
"31",0.826581196025082,0.978060975454427,0.542203368953044,0.987446533657838
"32",0.594266364998205,0.92553821923242,0.975813717987345,0.667716127274386
"33",0.712828937393135,0.905896556176256,0.579220229505311,0.943884711259214
"34",0.800148324449288,0.896769761267166,0.758553979255116,0.948032752467268
"35",0.791263586404136,0.964172540355703,0.826024175625466,0.912776557038974
"36",0.706192514061257,0.78304936605958,0.510939502555049,0.987398340769525
"37",0.824910040865436,0.878390962656983,0.803923089702829,0.858984228919398
"38",0.680702025270035,0.812934038807081,0.680944136984264,0.8110281672059
"39",0.865968438822595,0.664111934732121,0.991959666094389,0.923961418673772
"40",0.637926486688425,0.399214501163494,0.993397433235455,0.778813084644122
"41",0.980882895201885,0.303701210028212,0.979366012602079,0.89597896430867
"42",0.699580339633488,0.629907784914944,0.767138013195307,0.41457967645215
"43",0.610320252910884,0.575959559217885,0.728598755088921,0.39490150198678
"44",0.431476661114794,0.456261215442612,0.497511975122476,0.510333193278036
"45",0.804056067056359,0.400861239019003,0.913569179885552,0.477636794642598
"46",0.665719242435926,0.743956273858081,0.95954646932566,0.595066012675049
"47",0.756857472769838,0.913825258036247,0.808531621684567,0.637486174908588
"48",0.822463284482874,0.4992720075898,0.785580280138579,0.62450587063262
"49",0.8759933277399,0.92974897593203,0.995681971373358,0.957531977920673
"50",0.773055736892809,0.868985585383367,0.815727091132533,0.960747236981979
"51",0.787750414203988,0.977286542556063,0.882684965342997,0.89849311469272
"52",0.675285453362507,0.396906281968775,0.591642346727458,0.267380472510551
"53",0.725560401299772,0.888424688437198,0.781552853753132,0.77673175973451
"54",0.370412528735754,0.940342120574511,0.312859859992661,0.840668716998627
"55",0.0983020628802486,0.998414694558069,0.213059912178352,0.997742307854943
"56",0.989070771520336,0.58561514651052,0.923330675970762,0.918536933955299
"57",0.596095749353871,0.982174603475395,0.92904182349141,0.408881187610167
"58",0.92138835855078,0.996797442630835,0.935304895968718,0.988605463467763
"59",0.974475588111741,0.96346735790353,0.903405315124643,0.992541438878848
"60",0.0319466279256329,0.657919291565392,0.034963053022909,0.600758860195067
"61",0.727798432419947,0.454708109829631,0.937273302137775,0.196000456728661
"62",0.98150806346295,0.784950406422594,0.855720715519307,0.972872435819809
"63",0.606174450249362,0.565851730773659,0.300926404025575,0.433038920669432
"64",0.860266408616742,0.895953965441232,0.716365524045186,0.887999769452283
"65",0.603154356711568,0.470417566768903,0.877240033384824,0.470118558598789
"66",0.926585656309148,0.361348456652612,0.653671618956099,0.332557483490024
"67",0.806606600584425,0.518700765529259,0.734251341800632,0.525773314685556
"68",0.755018070723714,0.763941949736543,0.799582452099581,0.734439855434963
"69",0.639095881372407,0.690549467236428,0.628101739874563,0.679170018204661
"70",0.984290709284435,0.526801636703472,0.950875393489893,0.992005981527767
"71",0.557442334040557,0.438147548904404,0.855706123283113,0.324067513895765
