"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",-0.0026393959695758,-0.831298534874295,-0.716280958556815,0.00252154108185503
"2",-0.000286886287973986,-0.876845978720609,-0.760937757734161,0.0312608411686042
"3",0.00186018779308352,-0.0195376674214472,-1.02587496841444,-0.00421004725432373
"4",-0.271469836064711,-0.552136983158768,-0.905494050274682,0.672574469603875
"5",-0.551798450991649,-0.325026568943406,0.101861016290821,0.236885561463925
"6",-0.782640674929086,0.284151177021793,0.47386266220768,-0.703360583801107
"7",-0.0241968415857781,-0.495752178672818,-0.469461850994427,0.0157139185218491
"8",-0.0783162005105527,-0.348555850483614,0.0332231895707171,0.0217770092398874
"9",0.0828882940176488,0.0434196239988917,-1.04163296672572,-0.0763385799554267
"10",-0.0100610559778019,-0.0856816950551308,-1.52839011162923,0.0505195839287605
"11",-0.0133230253879325,-0.149464467030394,-0.649949757713217,0.0901331080303015
"12",0.0453640361758971,-0.355392168360514,-1.09786448595466,-0.105716701178139
"13",0.0390827052625483,0.0543891982424677,-1.76517644649901,-0.0423090105895823
"14",0.0975831754317739,-0.418434146494788,-0.616313648349001,-0.29734384334638
"15",0.221692437467565,-0.448715271906314,-0.487371087275963,-0.612717673135522
"16",0.176914806006056,0.300130402513253,-0.32216041301116,-0.654940159665132
"17",0.650271229570356,0.169030782800257,-1.1567040814373,-1.23721894723
"18",-0.447701653690053,0.0974097839913407,-0.755129786980525,-0.297204826340792
"19",0.157984245690351,0.390339109708609,-0.583411386734555,-1.52472502223223
"20",0.917530730786038,-0.137343521767613,-1.51496718000039,-0.316316372927822
"21",0.0107678702327227,0.0416892225368526,-0.116419501800606,-0.0602290014955508
"22",-0.205913142476732,-0.446082545943917,-0.978259034063175,0.183888842189594
"23",-0.0173662507098182,0.38132745287002,-0.669171438988856,-0.791503898515798
"24",0.239833434084288,0.00681628337625971,-1.74405638711905,-0.00925786392065832
"25",-0.141967661932366,0.171744406213859,-0.435516937333083,-0.444220829194363
"26",-0.0250947070806049,-0.900137198356374,-0.384810929467218,0.170317107855223
"27",-0.00291211440910025,-1.3316016553112,-0.107788172867491,0.0299812858761637
"28",0.327053706394032,-0.112296021316413,-0.907936231407589,-0.473285823997152
"29",0.345299414487062,-0.385373683843221,-1.10171565680988,-0.0821236999968327
"30",-0.0896056116096853,-0.431502689406869,-0.413254046362679,0.0420671416058305
"31",0.0332998359317547,0.767149282883009,-0.287432319976217,-1.39466922227166
"32",-0.101305258461104,-0.631790560263653,-0.686398908120584,0.134737309436467
"33",0.042254636704975,0.101713911216428,-1.02693799139187,-0.359999175058512
"34",-0.148221568302785,-0.855600430476894,-0.188668634988656,-0.0649703108833712
"35",-0.0393218653223039,-0.995737936753548,-1.97163465357629,0.0460586766282406
"36",0.0771027565988706,-0.279821893090812,-1.32192387475063,0.0150979458459892
"37",-0.30362231023264,-0.110580756053802,-0.181428205762173,0.0846122596590808
"38",-0.608831597456414,-0.130105356737076,-0.916456875430308,0.206682359849219
"39",-0.125434224909528,-0.536010280286742,-0.318076302460293,0.0934693705678659
"40",-0.0438149678023111,-0.280277662650584,-0.0930433790645573,-0.0338838413917154
"41",-0.0502346532245547,-0.541333428409814,-0.089995359937387,-0.0213779768362795
"42",-0.16122347208463,-0.269456662634941,-0.312793473359766,-0.0538891478111585
"43",-0.264023410817585,0.307876936177333,-1.04247233729119,-0.707336439596924
"44",0.120620127171039,0.147256369607665,-0.801919245290362,-0.707603836238799
"45",0.0612377909621722,3.16926702364025,-0.686919862169916,-6.04114957477973
"46",-0.178531248210939,-0.0579461063803565,-0.510698565415269,-0.222892336236245
"47",-0.018728633291194,0.0198518111414297,-1.0541541531067,-0.10931715879426
"48",0.501406546343252,0.227529321741939,-1.52788452767202,-0.397044522821001
"49",0.020973778508944,0.28396356371042,-1.38396572007368,-0.397521319778281
"50",-0.606661699003376,-0.0208433938364262,-0.685433488504607,-0.266861842316603
"51",-0.144020146872738,-0.0190425583423101,-0.842171499155205,-0.321612521350039
"52",-0.194565200235182,-0.0300126158454848,-0.790270423057536,0.030148756400084
"53",0.00883509642134588,-0.0932750968398263,-0.170297873906094,-0.0295276779781751
"54",-0.0379635731859261,-0.829957302785284,-0.255350955845166,0.0337539619702622
"55",-0.0265083624073144,-0.0313103129317398,-0.934640754084102,0.08819852143516
"56",0.00193164695467546,0.124297445813733,-0.579104876799776,-0.230636172313624
"57",-0.0193764137249196,0.157499188312024,-0.432167656593081,-0.250959044796677
"58",0.0122121722921732,0.0994218260842839,-1.40545044078701,-0.137375942948718
"59",-0.0110208075911413,-0.0251888102025306,-0.684135837891643,0.0382592735836678
"60",-2.02592687554058,-0.0439140882179234,-0.00471287322765646,0.0528461440356934
"61",-0.46035808517236,0.84017094595469,-0.86827274107509,-1.39168696239892
"62",-0.95534243768523,0.360494109505417,-0.969731433969085,-0.859865496704368
"63",-1.98777701335226,0.827708139111024,-0.690957572864627,-1.35941592549601
"64",-0.0733674390163528,0.0970554601222162,-1.30819813521477,-0.264393701607065
"65",-4.02675812443004,-4.11856475534523,-0.885593592163777,4.32951672649459
"66",-0.379847042336141,0.748122955738733,-0.440131511585357,-2.16664295712328
"67",-0.433118840714249,0.938902268917709,-0.827541494370933,-1.70140231670465
"68",-0.133656724675996,-0.0285222410616866,-1.06524582965214,0.00864054743038512
"69",-0.0420895992375126,0.138927339741118,-1.0734886157892,-0.380776159556804
"70",0.276210295754734,0.213974043536915,-1.54917419712774,-0.253072337318743
"71",-2.02140406638389,0.0180054285468811,-0.368469348776577,0.0377476492869764
