"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",-0.000279687523257628,0.0436749532866216,0.195133827531371,-0.000186569078690953
"2",0.00136651348708105,0.0845688310523236,0.141744159725646,0.00307954767844853
"3",0.000432977393881188,-0.00015670310584854,0.105834500220553,-0.000318457223204038
"4",0.082462725572849,0.18981787410406,0.135521647574875,-0.0269151343958378
"5",0.0336825996371866,0.0707951885165938,0.218356292455178,0.00138945717939813
"6",-0.0067220035819576,0.0625444646760585,0.436924458258971,-0.000693727885055245
"7",-0.00320996211569138,0.061186084142539,0.111120520320224,0.0126825577707697
"8",-0.0041855194090256,0.000749410608500774,0.072272453990477,0.00606650362380436
"9",0.0024990758875203,0.0162455417162984,0.0926294778579377,0.00341195818563258
"10",-0.00880888411494013,0.00675094638193517,0.262879403190568,0.00325909238312531
"11",-0.00360364994352944,0.0176970108318874,0.0947333522769129,0.00610111675915128
"12",-0.00170560679789127,0.0114000692935626,0.265420909736768,0.00150654845185193
"13",-0.110862015425685,-0.0131045530945621,0.298452885088268,0.0824642760074431
"14",0.0434173989412722,0.0936020562029254,0.13914546136005,0.00495101353057739
"15",0.0339585562524508,0.108541445048478,0.167689665389759,-0.00943992922306819
"16",0.0020288285669518,0.00213803495775418,0.0126651145268034,0.00314115312791368
"17",0.0566454722555846,0.00577976488439465,0.191257230802339,-0.00553782209990486
"18",-0.0418055697746272,-0.00528255630313906,0.0487366937948338,0.188821806942577
"19",-0.133417349383739,0.0094680031804955,0.297768607997261,0.122027020783789
"20",-0.0442542609524953,0.0589010682752307,0.15672971531788,0.0912486432258637
"21",-0.00308266158305244,-0.000247755207471817,0.0139242647723661,0.00452771490215446
"22",0.173469775981084,0.115743313418801,0.0453463053255121,-0.0103095205262226
"23",0.00876897459711346,0.0173181552632343,0.022105906392275,0.00605752984686254
"24",0.0921258061184663,-0.0167119339741832,0.111020838039363,0.0539657659148613
"25",-0.0122147570983011,0.00853756040383285,0.0528274732036249,0.0220038013401962
"26",-0.00528280772604769,0.00467457284415011,0.0308561841555416,0.00813710491565474
"27",0.0124328576505377,0.00135789691733043,0.0182430089390204,6.69811162345438e-05
"28",0.0413547852494175,0.11778147737082,0.103937261525776,0.00528069658195525
"29",0.101153373469513,0.0413111466380158,0.10447512712946,0.0798623547608062
"30",-0.000460619951270596,0.0788370448859182,0.027999745975678,0.00732847788715754
"31",0.0311367143680883,0.0624207310513064,0.00478129994650669,-0.00186393802849807
"32",0.0340393475493612,0.0362066861571474,0.0389658356444657,-0.00170740375689924
"33",0.042512522256072,0.0440940065345742,-0.00259104924565739,0.0142945639885104
"34",-0.00772588171395601,0.103832418537697,0.0228608518431321,0.0154264266635188
"35",-0.00192279019344031,0.0544262847436036,0.0350444415675094,0.00508859416511383
"36",0.00414107809930004,0.106855917593389,0.0776882715930402,0.0453490235572191
"37",-0.0244037854446453,0.0356654457502116,0.162265971623593,0.0216348131918492
"38",0.111486983719986,0.0403794526366574,0.148428265163077,0.0647395692427734
"39",0.0135278164848595,0.125654093394567,0.0145936919262503,0.00558397267814414
"40",0.000490359565888402,0.0421200501610943,0.108945906924085,-0.00067773789470286
"41",-0.00279039373724315,0.134265253382522,0.113467709622117,-0.0010107202710544
"42",0.0533719123884787,0.0821539284658886,0.0852514106817968,-0.00208540944978135
"43",0.211089768824389,0.0109254733915795,0.228080607314053,-0.0114866409138142
"44",-0.0222725876123652,0.0263669414479143,0.244795495058748,-0.0042432458646164
"45",1.61211616422866,0.102135606870874,0.110020950132551,-0.0904049049226299
"46",0.0280664611773392,0.0365567358769045,0.347455304013751,-0.0387165871506607
"47",-0.0105904225539305,-0.0178897774211291,0.34922909487774,0.0148861993061174
"48",0.277087817284518,-0.00984211859220314,0.159497108256372,0.0385188970488684
"49",0.114915585789785,-0.00397318295256635,0.40357485444963,0.00915747941965559
"50",-0.107543979359056,-0.0338453034149138,0.445375022003076,0.0619509775971143
"51",-0.0499148205359508,-0.023573630153518,0.497974630543411,0.0400188935645164
"52",-0.0394189017584965,0.0449252975495148,0.23458804958324,0.0757184484770759
"53",-0.00122389308839746,0.000787174280077849,0.0218314545173894,0.00194899741147499
"54",0.00247753456927637,0.0501777648178466,0.0400335331949279,-8.50606383977962e-05
"55",-0.0201336456625409,-0.00110868907788957,0.01533494848768,0.0284403377701227
"56",-0.00827809952540075,0.0508473680374495,0.0279791221324488,0.0147427457588842
"57",-0.00616249993078408,0.00505158798543828,0.0292515080518505,0.00226959012035475
"58",-0.00167942866873325,-0.000392818058096695,0.00890711640122721,0.008908698473491
"59",-0.00515710714695553,0.036669160416319,0.0385675665713976,0.010123175899147
"60",0.177661400829689,0.0561542100654953,0.248488275788093,0.00472752527113703
"61",0.400620232603386,0.0219531868992882,0.195042367037002,0.146520614579965
"62",0.107541056485619,0.00724454888201713,0.246842466125287,0.16791859855357
"63",0.00918206920491357,0.0262702316824515,0.312010462366604,0.0754222933435882
"64",-0.158182773051513,0.0482432032985901,0.364311854601184,0.0631205648586541
"65",0.653946669517451,-0.252056136844322,0.0655343398564627,0.895563402945222
"66",0.517699754536928,0.0179728017331287,0.119657476556328,0.15854114183531
"67",0.461740716049343,0.0731664210769554,0.231510134497492,-0.0332859399239383
"68",-0.0566299999365486,0.0141351278978243,0.388288477374199,0.00459797650618274
"69",0.124594861495286,0.0508922325887829,0.231294745489204,-0.0107157273456387
"70",-0.0124833124609093,0.00399521219692492,0.396346473667882,0.0104936281284133
"71",0.676750449725798,0.0507934143250021,0.154430578790048,-0.0396030472814847
