"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",0.0524227227197244,0.0388077121863252,0.0550378305222737,0.744522781399429
"2",0.541877791850981,0.00114343200086772,1.123842277232e-08,0.770602566272649
"3",0.911569077748101,0.812061308531382,0.0315463078386902,0.751682596420907
"4",0.545741244095029,0.69424944712912,2.44145746217563e-07,0.35335500971022
"5",0.373666578284077,0.0207363400303247,0.0438602385208611,0.56427172635562
"6",0.221048765097765,0.0386543636192436,0.0298897521102306,0.188452108566265
"7",0.22411497825458,0.000320001154352029,0.00520166703293237,0.411013191309285
"8",0.701509837621375,0.0951930500795927,0.00937178788116683,0.721024108849515
"9",0.135150602766961,0.431675808055032,2.61208746773981e-11,0.501061037418699
"10",0.705827511278429,0.0941959228391142,1.92462363250954e-21,0.991619339232252
"11",0.282353604388038,0.0273874971428122,2.05313878524244e-15,0.236199686004405
"12",0.905872375689277,0.25679234760365,0.00175700021441496,0.890801566090616
"13",0.419148652625649,0.336472059040171,2.333390160167e-13,0.23190854570723
"14",0.394459018824512,0.000541904281880018,0.000362493748213048,0.0387961943700143
"15",0.192175717710007,0.00864891870961157,1.61069177980871e-06,0.00380177115525194
"16",0.254068205478953,0.429772705049637,0.106099794955578,0.370876275841584
"17",0.203447230025664,0.938518276385605,3.63446619910327e-05,0.298718284360419
"18",0.3784482008448,0.964616889638481,0.00012597712239207,0.0860874619122681
"19",0.0227166419780858,0.532513081504354,8.18763886782053e-07,0.0296341158410788
"20",0.145750650907835,0.859395458128939,0.00101052775430023,0.0137843309327773
"21",0.975763558408578,0.702728347851644,0.0330692436945359,0.912009737813221
"22",0.113038393499452,0.0297946064421656,0.356225265288092,0.551132337327562
"23",0.535670593153811,0.679102800572994,0.000157889426984528,0.0138553997610511
"24",0.41466752519583,0.8078368814789,7.06009912521148e-05,0.0375402606509007
"25",0.543790826890629,0.205821824952964,0.000139350231005647,0.274142806803892
"26",0.509673517735719,0.0568343030404816,0.0106029096844173,0.669304153146798
"27",0.71055772924099,0.138148634135632,0.124380065196239,0.059675829267781
"28",0.0583282104648875,0.280682446540625,6.87879105826547e-07,0.102046094144827
"29",0.0970920937159985,0.00237698355417337,2.82402545006201e-07,0.961840559387777
"30",0.860066869892434,0.00158395120115686,0.0293748474578872,0.731418948831683
"31",0.589295692339673,0.114266816368917,0.00975943453023438,0.0333772579479958
"32",0.300612430148978,3.03581832629422e-06,0.000171197402870198,0.904689362468157
"33",0.290897828641413,0.0107433590247463,4.28973707406026e-08,0.810732966652223
"34",0.857050372189134,0.137918913525616,0.000197504946574416,0.332085787392703
"35",0.947071481582424,0.000442346357394108,0.000233831923742368,0.658903999035103
"36",0.244721421754081,0.0105825459776896,2.37099066217105e-12,0.917950002725635
"37",0.0483992633970124,0.00864771638216324,0.0715648037349229,0.698697830168369
"38",0.578703425306397,0.806443936547786,0.0378256264390995,0.198133061505966
"39",0.0937276729012906,0.00172728303255745,0.775797466819829,0.57242348005476
"40",0.497769562042378,0.0276051596026928,0.00286814928476606,0.505195557104923
"41",0.545386133550045,8.75616026618548e-05,0.0407504328828451,0.251115294226218
"42",0.00594910730193538,0.000101962174895405,0.0126545320632611,0.884292671055015
"43",0.486496131306276,0.447969730787596,0.00471110891262482,0.0224888209824696
"44",0.42125192376014,0.234597685125285,3.70494715310075e-06,0.0456201565181955
"45",0.161974935798927,0.278403924593468,0.160492672052319,7.88016827165216e-05
"46",0.235542928184876,0.0451611452015876,0.05609518740659,0.0753517114992509
"47",0.479672024689141,0.218929958241052,3.32435514205075e-05,0.63588972377589
"48",0.312034657577455,0.561932260959855,0.00122893913984294,0.930646991984272
"49",0.429009783962062,0.53225120916255,2.25312736789169e-08,0.698131225767052
"50",0.31608700934373,0.0560246410021176,0.00794548691226117,0.693263868015242
"51",0.595300785050246,0.034015199013251,8.60298391178931e-06,0.881362440517444
"52",0.574989460198497,0.129312645035197,5.23992676251522e-07,0.703633684067708
"53",0.962489501231342,0.379215073149577,0.00198827028264442,0.886802922534759
"54",0.992769167405102,0.329268839683538,0.000331393405046188,0.864452541378976
"55",0.327296240061465,0.671080521134049,0.00146298945874194,0.953548659268673
"56",0.73821051513111,0.0720159513826414,8.61628849787102e-07,0.65165927391043
"57",0.502786446624139,0.038293986525463,0.0012532103785311,0.959200141750674
"58",0.945461111563337,0.871681152489965,0.154228621550744,0.46517698691943
"59",0.636185974362171,0.545215429952864,0.230229772150642,0.74182217006403
"60",0.695997131512678,0.375611253717895,0.0593989314884081,0.122801245592864
"61",0.90309856390038,0.309095277144184,2.49842708092759e-06,0.000295131333164132
"62",0.885078716893382,0.764205510030852,2.69508822486397e-07,0.0777618817534383
"63",0.339354642643232,0.712942285660507,0.000794730214830144,0.441676508701041
"64",0.786716353654188,0.526853565776517,7.05451866517311e-05,0.515120134568935
"65",0.0175108230616817,0.0103793373143562,0.00144295941833433,0.239825571159359
"66",0.252879706007874,0.115397744118884,0.269510260818955,0.000526465589291926
"67",0.35658548886157,0.0707240575287008,4.2007665315383e-06,0.258523987048327
"68",0.985406749795983,0.914601105211585,1.87798560628269e-07,0.759023442975056
"69",0.136459836358208,0.559365741371569,0.000342629369108351,0.854139043650878
"70",0.930567013186544,0.320969052329576,4.25346749321949e-07,0.63742841643869
"71",0.677959130845911,0.131127643510947,0.000155576107455927,0.639347752928913
