"","alpha0tau","alpha1tau","beta1tau","rhotau"
"1",0.513149046108262,0.568888538431473,0.83528391667377,0.847055031071772
"2",0.666952369077276,0.704768966191431,0.657053231140228,0.911441785812396
"3",0.100718327908314,0.958174457818058,0.104569264585063,0.486371806871188
"4",0.394059857013587,0.185524591017549,0.684038328171136,0.000818584427256233
"5",0.987836152151058,0.98073920304596,0.995790885479425,0.964495283495033
"6",0.861918324605899,0.769968638715735,0.714472408643348,0.00203114058734388
"7",0.528364904425312,0.646518851105443,0.943438123148106,0.567315043594889
"8",0.973820946981864,0.998481731618793,0.891908707840242,0.875614806292762
"9",0.648354241536013,0.549681956368934,0.164509084827359,0.989517240716309
"10",0.2481764099659,0.641696606100804,0.795227594602674,0.044207888878131
"11",0.706763369946124,0.732008089993603,0.0671303699432615,0.581042923355762
"12",0.778634075497734,0.851380197777964,0.570527067586551,0.790806853307605
"13",0.48849892478883,0.764730707983558,0.975218805599005,0.452845117634607
"14",0.801284562805944,0.641131025446669,0.860028909810513,0.847117302873597
"15",0.291705414275959,0.608430589893263,0.641459034715834,0.273290763604744
"16",0.810668660495232,0.98796000013237,0.905447693247719,0.921070750943974
"17",0.936356926902036,0.736802639202961,0.994477635044214,0.972109725907485
"18",0.558256807480335,0.642153682456391,0.66929805871474,0.810701258447167
"19",0.147281677785514,0.920995656050072,0.963349716988271,0.0683830044843648
"20",0.660857027123051,0.565533384800265,0.347702218604438,0.69787953362482
"21",0.756719223557708,0.306124393036997,0.966993423444638,0.797062568330841
"22",0.93785626962476,0.912658517020635,0.965632224002409,0.826145162648995
"23",0.235337901494949,0.35829238547453,0.243132761193823,0.616332341379263
"24",0.464797903725817,0.855547920138552,0.377335054406658,0.983807874679125
"25",0.892898174445987,0.737852039195202,0.620893166943707,0.67893340526196
"26",0.928506478670332,0.847846541692644,0.886709534269803,0.804042284212419
"27",0.824516460069956,0.99471006992314,0.86525266366632,0.949667941631628
"28",0.627571052719006,0.76223207713273,0.72960361061415,0.585451491873898
"29",0.725813373301898,0.950827867908029,0.473004350817793,0.535491729373759
"30",0.965479796018076,0.846757848427502,0.97142684213953,0.964251127351211
"31",0.169546629772589,0.214391125627173,0.625865005255055,0.188373548317798
"32",0.382564435769924,0.575100206019939,0.437413263116204,0.808943428151387
"33",0.37202528977415,0.734650884208935,0.369155951638647,0.970146507284822
"34",0.716868280362681,0.673511227773437,0.190599381772331,0.69235420802739
"35",0.417320266766973,0.896783047193412,0.72257768308924,0.386902531159623
"36",0.693885310637872,0.737507099905331,0.258000835566976,0.339949689736763
"37",0.836720248745527,0.828234871356103,0.849603882839918,0.999097210505773
"38",0.711611408222604,0.618477004745812,0.593058773345903,0.965191588477043
"39",0.621044317815655,0.605994919722638,0.685367048985352,0.744320782456645
"40",0.765002411465924,0.994273412034184,0.639990056206705,0.963354179875437
"41",0.84806567049595,0.768508304826209,0.377426091697251,0.309250947784212
"42",0.834067206787879,0.85657364102707,0.971060186362863,0.93382739390112
"43",0.843847652150085,0.587142285119728,0.600772687564511,0.322668400976885
"44",0.598000129297471,0.26475903066049,0.879211458943946,0.412168945868615
"45",0.455856127258752,0.813751935076665,0.675833502053355,0.603566158267777
"46",0.595805619817924,0.42728896445441,0.437753189135989,0.305080719869749
"47",0.893388873682779,0.921039625677983,0.939154770876126,0.477113000600615
"48",0.890184418331529,0.727833101365932,0.731110147409478,0.759218269735333
"49",0.744488893422371,0.36998867589559,0.403792065635453,0.785717701310472
"50",0.713496724311821,0.302221649017436,0.591222468909459,0.984649799330959
"51",0.632996475446755,0.702638513558139,0.888270226312645,0.911187303184216
"52",0.504051999801778,0.487194704982231,0.800898968000996,0.684886684414576
"53",0.705895137131329,0.984422893180518,0.715447381189943,0.974128100220201
"54",0.68725277018124,0.410607722304821,0.589276224417312,0.801982550919772
"55",0.941591890554246,0.325169577059206,0.161428865857167,0.855155355859541
"56",0.840640769843375,0.947228663789037,0.700604867005394,0.88577533260834
"57",0.791174408056932,0.959537941393402,0.962534106315307,0.778172563626935
"58",0.949360254486775,0.862026455350883,0.700092055694482,0.530104088154417
"59",0.658731697779615,0.40258234720771,0.832788412267078,0.660911537340995
"60",0.883988517773694,0.986818606609793,0.921125514470688,0.221497812153033
"61",0.428541739395017,0.597299676699911,0.932291080282767,0.75969833626488
"62",0.64524905864974,0.954441105887948,0.946436190374278,0.553299301634643
"63",0.876836248273377,0.294812849918494,0.300893662875498,0.231769679394079
"64",0.799064936758227,0.478435413668895,0.595685808901258,0.985133012910604
"65",1,1,1,1
"66",0.875087784316385,0.421524915981253,0.818855457763321,0.983874552803292
"67",0.979926009886295,0.293098583399419,0.738935200302677,0.459355498544314
"68",0.436288219863155,0.460505623989131,0.886795932232296,0.241817108640622
"69",0.878135558834124,0.987805199463524,0.843967631130173,0.990868134043777
"70",0.260575266281446,0.646216609902653,0.283426182863362,0.831492184009657
"71",0.372469484790743,0.884323370754048,0.921758263757975,0.635409586600242
